dataset_name	hyperparameter_setting	n_hidden_layer	n_feature	n_hidden_module	n_hidden_neuron	n_training	n_testing	training_total_loss	training_root_loss	training_auxiliary_loss	training_auc	training_auc_ci	training_bac	training_bac_ci	training_f1	training_f1_ci	testing_total_loss	testing_root_loss	testing_auxiliary_loss	testing_auc	testing_auc_ci	testing_bac	testing_bac_ci	testing_f1	testing_f1_ci
tox21-ror-cho-antagonist-p1	rt_32_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	4327	1082	1.91006	0.22053	3.37907	0.85999	0.01537	0.60128	0.01519	0.32443	0.03992	1.97991	0.25921	3.4414	0.80842	0.03137	0.54084	0.02206	0.15625	0.06366
tox21-ror-cho-antagonist-p1	rt_33_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	145,67,34,15,4,4,2,1,1,1	477,368,259,135,42,56,31,17,17,20	4327	1082	0.53587	0.24402	2.91843	0.81829	0.01751	0.55569	0.01158	0.19958	0.03552	0.54735	0.25537	2.91979	0.80357	0.03269	0.54144	0.02182	0.15517	0.06849
tox21-ror-cho-antagonist-p1	rt_33_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	145,67,34,15,4,4,2,1,1,1	477,368,259,135,42,56,31,17,17,20	4327	1082	1.60819	0.22107	2.77424	0.85823	0.0159	0.60391	0.01537	0.33143	0.0396	1.64829	0.24363	2.80932	0.82519	0.03126	0.56991	0.02717	0.24	0.07666
tox21-ror-cho-antagonist-p1	rt_33_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	287,101,41,19,7,5,2,1,1,1,1,1	1336,744,392,218,78,73,26,10,14,17,18,20	4327	1082	0.61606	0.25286	3.63199	0.80552	0.01684	0.50125	0.00106	0.00499	0.00422	0.61244	0.24932	3.63117	0.81799	0.03118	0.5	0	0	0
tox21-ror-cho-antagonist-p1	rt_33_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	287,101,41,19,7,5,2,1,1,1,1,1	1336,744,392,218,78,73,26,10,14,17,18,20	4327	1082	1.9243	0.2316	3.38541	0.84477	0.01596	0.55955	0.01268	0.21074	0.03783	1.96713	0.2497	3.43486	0.81655	0.03196	0.5294	0.01935	0.11864	0.06177
tox21-ror-cho-antagonist-p1	rt_34_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	162,75,39,22,10,8,2,2,2,1	571,427,304,191,81,84,22,34,36,20	4327	1082	0.53308	0.23552	2.97565	0.84241	0.01571	0.53444	0.01062	0.13216	0.03475	0.54744	0.24868	2.98763	0.8225	0.03031	0.51745	0.01344	0.07339	0.04562
tox21-ror-cho-antagonist-p1	rt_34_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	162,75,39,22,10,8,2,2,2,1	571,427,304,191,81,84,22,34,36,20	4327	1082	1.67544	0.24085	2.86918	0.83087	0.01603	0.53796	0.01017	0.14286	0.03361	1.68551	0.25004	2.87095	0.8171	0.02959	0.50796	0.00921	0.03774	0.03279
tox21-ror-cho-antagonist-p1	rt_34_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	310,107,47,21,13,11,6,2,2,2,1,1	1505,814,451,243,133,131,66,21,31,37,18,20	4327	1082	0.57456	0.21418	3.60385	0.87819	0.01258	0.617	0.01576	0.3587	0.03784	0.61921	0.25365	3.65561	0.81379	0.03091	0.59033	0.02991	0.28777	0.07532
tox21-ror-cho-antagonist-p1	rt_34_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	310,107,47,21,13,11,6,2,2,2,1,1	1505,814,451,243,133,131,66,21,31,37,18,20	4327	1082	1.92597	0.22333	3.40527	0.85526	0.01614	0.60167	0.01528	0.3263	0.03912	1.97517	0.25079	3.44876	0.8144	0.03248	0.54389	0.02334	0.16393	0.07127
tox21-ror-cho-antagonist-p1	rt_41_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	195,88,43,23,11,9,3,2,2,1	707,499,335,203,98,101,40,34,36,20	4327	1082	0.54634	0.24481	3.01537	0.8268	0.01608	0.5	0	0	0	0.55184	0.24981	3.0203	0.81742	0.03046	0.5	0	0	0
tox21-ror-cho-antagonist-p1	rt_41_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	195,88,43,23,11,9,3,2,2,1	707,499,335,203,98,101,40,34,36,20	4327	1082	1.63122	0.21783	2.82678	0.87416	0.01261	0.58218	0.01442	0.27545	0.04004	1.68343	0.25372	2.85942	0.80804	0.03084	0.53093	0.01893	0.12174	0.06235
tox21-ror-cho-antagonist-p1	rt_41_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	366,123,51,22,14,12,7,2,2,2,1,1	1823,949,493,257,150,149,84,21,31,37,18,20	4327	1082	0.5922	0.22844	3.63754	0.85101	0.01542	0.55794	0.01248	0.20632	0.03796	0.62662	0.25838	3.68242	0.80633	0.03	0.52491	0.01808	0.10345	0.0559
tox21-ror-cho-antagonist-p1	rt_41_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	366,123,51,22,14,12,7,2,2,2,1,1	1823,949,493,257,150,149,84,21,31,37,18,20	4327	1082	1.92419	0.22726	3.39385	0.85056	0.01593	0.57105	0.01303	0.2444	0.03737	1.97805	0.25679	3.44253	0.80936	0.03037	0.52838	0.0194	0.11667	0.05905
tox21-rt-viability-hek293-p1	rt_11_ps_20_re_0_xs_20_al_0.1_ld_0.0001	7	361	35,14,4,1,1,1,1	158,86,35,14,19,20,20	6018	1505	0.78731	0.44588	3.41427	0.76847	0.01164	0.63135	0.00996	0.42142	0.02163	0.83271	0.47951	3.53196	0.72734	0.02176	0.59004	0.01725	0.32773	0.04193
tox21-rt-viability-hek293-p1	rt_11_ps_20_re_0_xs_20_al_0.5_ld_0.0001	7	361	35,14,4,1,1,1,1	158,86,35,14,19,20,20	6018	1505	2.12733	0.43919	3.37629	0.77681	0.01133	0.6509	0.01066	0.46255	0.02126	2.25294	0.48555	3.53478	0.72918	0.02177	0.59988	0.01797	0.35412	0.04087
tox21-rt-viability-hek293-p1	rt_11_ps_5_re_0_xs_20_al_0.1_ld_0.0001	7	361	58,17,4,1,1,1,1	359,157,47,15,19,20,20	6018	1505	0.7516	0.41725	3.34345	0.81002	0.01059	0.68495	0.01075	0.52576	0.01987	0.84105	0.48517	3.55882	0.72491	0.02245	0.60731	0.01969	0.375	0.04094
tox21-rt-viability-hek293-p1	rt_11_ps_5_re_0_xs_20_al_0.5_ld_0.0001	7	361	58,17,4,1,1,1,1	359,157,47,15,19,20,20	6018	1505	2.07664	0.41927	3.31474	0.80178	0.0111	0.6625	0.0101	0.48582	0.01989	2.25468	0.48241	3.54453	0.73205	0.02188	0.59833	0.01857	0.35248	0.0408
tox21-rt-viability-hek293-p1	rt_12_ps_20_re_0_xs_20_al_0.1_ld_0.0001	9	361	55,22,9,8,7,5,1,1,1	252,152,80,69,57,45,9,17,20	6018	1505	0.89321	0.43615	4.57057	0.78352	0.01111	0.68058	0.01056	0.51641	0.01974	0.9544	0.48537	4.69034	0.71816	0.02291	0.62709	0.01914	0.41711	0.03676
tox21-rt-viability-hek293-p1	rt_12_ps_20_re_0_xs_20_al_0.5_ld_0.0001	9	361	55,22,9,8,7,5,1,1,1	252,152,80,69,57,45,9,17,20	6018	1505	2.68635	0.42953	4.51364	0.78985	0.0111	0.66054	0.01042	0.48185	0.0212	2.78834	0.47142	4.63385	0.73561	0.02398	0.60151	0.01821	0.35857	0.04247
tox21-rt-viability-hek293-p1	rt_12_ps_5_re_0_xs_20_al_0.1_ld_0.0001	10	361	85,24,11,3,7,7,5,1,1,1	529,220,117,39,73,76,58,12,18,20	6018	1505	0.95739	0.4495	5.07886	0.76854	0.0111	0.64124	0.00981	0.44341	0.01955	0.99182	0.47491	5.1691	0.73172	0.02284	0.59833	0.01811	0.35248	0.03936
tox21-rt-viability-hek293-p1	rt_12_ps_5_re_0_xs_20_al_0.5_ld_0.0001	10	361	85,24,11,3,7,7,5,1,1,1	529,220,117,39,73,76,58,12,18,20	6018	1505	2.89501	0.41145	4.96712	0.81323	0.01012	0.68976	0.01011	0.53522	0.01877	3.04773	0.47842	5.13861	0.73523	0.0213	0.62086	0.01829	0.40299	0.03869
tox21-rt-viability-hek293-p1	rt_13_ps_20_re_0_xs_20_al_0.1_ld_0.0001	6	361	28,16,8,2,1,1	80,101,73,20,16,20	6018	1505	0.75399	0.44976	3.04232	0.76964	0.01116	0.63795	0.01029	0.43704	0.02043	0.80193	0.49133	3.10599	0.70774	0.02347	0.59744	0.01812	0.35539	0.03813
tox21-rt-viability-hek293-p1	rt_13_ps_20_re_0_xs_20_al_0.5_ld_0.0001	6	361	28,16,8,2,1,1	80,101,73,20,16,20	6018	1505	1.98673	0.46348	3.0465	0.74931	0.01151	0.60543	0.00959	0.36438	0.02162	2.03642	0.49199	3.08885	0.70118	0.02463	0.57278	0.01677	0.29106	0.03956
tox21-rt-viability-hek293-p1	rt_13_ps_5_re_0_xs_20_al_0.1_ld_0.0001	6	361	62,24,11,5,1,1	271,184,111,63,17,20	6018	1505	0.76519	0.45748	3.07712	0.7561	0.01145	0.60429	0.00913	0.35983	0.02089	0.79141	0.48048	3.10931	0.7169	0.02236	0.56655	0.01661	0.26754	0.04124
tox21-rt-viability-hek293-p1	rt_13_ps_5_re_0_xs_20_al_0.5_ld_0.0001	6	361	62,24,11,5,1,1	271,184,111,63,17,20	6018	1505	1.94603	0.43996	3.01215	0.7822	0.01055	0.64377	0.00978	0.44824	0.02006	2.01805	0.47902	3.07806	0.72881	0.02251	0.59823	0.01885	0.35409	0.04076
tox21-rt-viability-hek293-p1	rt_14_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	84,38,22,12,2,2,1,1,1,1	264,200,160,104,10,20,13,17,17,20	6018	1505	0.96632	0.4552	5.11123	0.76391	0.0112	0.61853	0.00954	0.3957	0.02078	0.99101	0.47528	5.15732	0.72988	0.02289	0.6022	0.0178	0.35887	0.04044
tox21-rt-viability-hek293-p1	rt_14_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	84,38,22,12,2,2,1,1,1,1	264,200,160,104,10,20,13,17,17,20	6018	1505	2.95961	0.44936	5.0205	0.76896	0.01138	0.61292	0.00913	0.38134	0.02043	3.02114	0.47472	5.09283	0.73269	0.0224	0.5909	0.01698	0.32911	0.04106
tox21-rt-viability-hek293-p1	rt_14_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	169,61,26,13,5,3,1,1,1,1,1,1	753,432,244,144,45,36,8,10,14,17,18,20	6018	1505	1.04317	0.42893	6.14243	0.78441	0.01083	0.65783	0.01041	0.47698	0.02117	1.0955	0.47133	6.24165	0.73132	0.02374	0.62304	0.01845	0.40472	0.03998
tox21-rt-viability-hek293-p1	rt_14_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	169,61,26,13,5,3,1,1,1,1,1,1	753,432,244,144,45,36,8,10,14,17,18,20	6018	1505	3.38535	0.39411	5.98248	0.82432	0.01004	0.68296	0.01014	0.52778	0.01992	3.56071	0.475	6.17143	0.74241	0.02273	0.60707	0.01819	0.37182	0.04043
tox21-rt-viability-hek293-p1	rt_21_ps_20_re_0_xs_20_al_0.1_ld_0.0001	9	361	90,36,13,9,8,6,2,1,1	393,229,112,82,74,63,27,17,20	6018	1505	0.90521	0.44692	4.5829	0.76786	0.01174	0.64886	0.01022	0.45841	0.01974	0.93912	0.47342	4.65698	0.73368	0.02278	0.6037	0.0184	0.36842	0.03865
tox21-rt-viability-hek293-p1	rt_21_ps_20_re_0_xs_20_al_0.5_ld_0.0001	9	361	90,36,13,9,8,6,2,1,1	393,229,112,82,74,63,27,17,20	6018	1505	2.67474	0.42914	4.4912	0.7908	0.01093	0.67604	0.01033	0.50954	0.01966	2.78487	0.47436	4.62103	0.74047	0.0225	0.61947	0.01977	0.40146	0.03937
tox21-rt-viability-hek293-p1	rt_21_ps_5_re_0_xs_20_al_0.1_ld_0.0001	10	361	143,41,15,4,8,8,6,1,1,1	865,368,161,53,91,94,77,12,18,20	6018	1505	0.95286	0.4408	5.12057	0.77417	0.01148	0.64839	0.01043	0.45755	0.02109	0.99581	0.47552	5.20288	0.73053	0.02249	0.59163	0.01738	0.33797	0.03855
tox21-rt-viability-hek293-p1	rt_21_ps_5_re_0_xs_20_al_0.5_ld_0.0001	10	361	143,41,15,4,8,8,6,1,1,1	865,368,161,53,91,94,77,12,18,20	6018	1505	2.92179	0.42046	5.00267	0.79709	0.01106	0.6723	0.01034	0.50465	0.02038	3.05055	0.48135	5.13839	0.73703	0.02165	0.59266	0.0181	0.34059	0.04118
tox21-rt-viability-hek293-p1	rt_22_ps_20_re_0_xs_20_al_0.1_ld_0.0001	7	361	63,30,12,3,2,2,1	226,183,105,33,34,38,18	6018	1505	0.79103	0.43944	3.51592	0.77902	0.01109	0.65718	0.01012	0.47478	0.02013	0.8394	0.47919	3.60211	0.72402	0.02255	0.59935	0.01724	0.35503	0.03824
tox21-rt-viability-hek293-p1	rt_22_ps_20_re_0_xs_20_al_0.5_ld_0.0001	7	361	63,30,12,3,2,2,1	226,183,105,33,34,38,18	6018	1505	2.20729	0.45446	3.50565	0.7595	0.01157	0.62632	0.00963	0.41311	0.0203	2.27424	0.48287	3.58274	0.72023	0.02229	0.58564	0.01688	0.32323	0.03867
tox21-rt-viability-hek293-p1	rt_22_ps_5_re_0_xs_20_al_0.1_ld_0.0001	7	361	120,41,15,6,2,2,1	610,335,155,77,35,39,19	6018	1505	0.76096	0.41032	3.50645	0.80659	0.01047	0.68202	0.01022	0.52473	0.02023	0.84428	0.47973	3.64553	0.73443	0.02331	0.60091	0.01849	0.35671	0.04092
tox21-rt-viability-hek293-p1	rt_22_ps_5_re_0_xs_20_al_0.5_ld_0.0001	7	361	120,41,15,6,2,2,1	610,335,155,77,35,39,19	6018	1505	2.12376	0.41033	3.42685	0.80748	0.0107	0.68587	0.01041	0.52901	0.01884	2.25715	0.47591	3.56247	0.73977	0.0223	0.62798	0.01959	0.41713	0.03881
tox21-rt-viability-hek293-p1	rt_23_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	117,51,26,13,3,3,2,1,1,1	400,272,191,116,27,37,31,17,17,20	6018	1505	0.96054	0.4527	5.07834	0.76481	0.01157	0.61503	0.0094	0.38579	0.02124	0.98601	0.47281	5.13198	0.73556	0.0212	0.57735	0.01671	0.29614	0.0406
tox21-rt-viability-hek293-p1	rt_23_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	117,51,26,13,3,3,2,1,1,1	400,272,191,116,27,37,31,17,17,20	6018	1505	2.9263	0.43973	4.97315	0.77815	0.01142	0.65085	0.01016	0.46232	0.02027	3.00638	0.47284	5.06708	0.73691	0.02209	0.61075	0.01884	0.38077	0.0401
tox21-rt-viability-hek293-p1	rt_23_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	225,77,30,14,6,4,2,1,1,1,1,1	1071,567,286,158,62,54,26,10,14,17,18,20	6018	1505	1.06547	0.44874	6.1673	0.76869	0.01153	0.62031	0.00972	0.39882	0.0215	1.09276	0.4698	6.22955	0.73629	0.02279	0.59706	0.01769	0.34568	0.04176
tox21-rt-viability-hek293-p1	rt_23_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	225,77,30,14,6,4,2,1,1,1,1,1	1071,567,286,158,62,54,26,10,14,17,18,20	6018	1505	3.43752	0.42816	6.01873	0.78856	0.01167	0.64571	0.00996	0.4519	0.02146	3.52589	0.46416	6.12346	0.74568	0.02185	0.60633	0.01812	0.36515	0.0421
tox21-rt-viability-hek293-p1	rt_24_ps_20_re_0_xs_20_al_0.1_ld_0.0001	9	361	83,38,17,10,8,6,1,1,1	329,249,152,89,72,65,9,17,20	6018	1505	0.9125	0.45035	4.62156	0.76344	0.01148	0.63741	0.00958	0.43532	0.02036	0.94121	0.47317	4.68035	0.73169	0.02408	0.60468	0.01845	0.36473	0.04212
tox21-rt-viability-hek293-p1	rt_24_ps_20_re_0_xs_20_al_0.5_ld_0.0001	9	361	83,38,17,10,8,6,1,1,1	329,249,152,89,72,65,9,17,20	6018	1505	2.67999	0.42204	4.51589	0.79673	0.01065	0.65162	0.01028	0.46423	0.02133	2.79722	0.4785	4.63745	0.72955	0.0233	0.60253	0.01829	0.36111	0.04076
tox21-rt-viability-hek293-p1	rt_24_ps_5_re_0_xs_20_al_0.1_ld_0.0001	10	361	147,48,22,8,8,8,5,1,1,1	797,401,226,102,89,96,58,12,18,20	6018	1505	0.9122	0.40373	5.08477	0.81423	0.01051	0.68625	0.01052	0.5324	0.01999	1.0041	0.48169	5.22414	0.73401	0.02312	0.61254	0.0189	0.38563	0.04008
tox21-rt-viability-hek293-p1	rt_24_ps_5_re_0_xs_20_al_0.5_ld_0.0001	10	361	147,48,22,8,8,8,5,1,1,1	797,401,226,102,89,96,58,12,18,20	6018	1505	2.92872	0.42533	5.00679	0.79962	0.0105	0.68598	0.01054	0.52636	0.01916	3.04601	0.47747	5.13709	0.73396	0.0227	0.64316	0.0202	0.44727	0.04083
tox21-rt-viability-hek293-p1	rt_25_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	134,59,31,20,9,7,2,2,2,1	494,331,236,172,66,65,22,34,36,20	6018	1505	0.92774	0.41463	5.13109	0.80866	0.01066	0.6803	0.01047	0.51815	0.01984	1.00512	0.48311	5.22009	0.72456	0.02359	0.62464	0.01993	0.41045	0.041
tox21-rt-viability-hek293-p1	rt_25_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	134,59,31,20,9,7,2,2,2,1	494,331,236,172,66,65,22,34,36,20	6018	1505	2.90509	0.40343	5.00333	0.81709	0.01068	0.69112	0.01006	0.54054	0.01912	3.03865	0.47605	5.12519	0.73689	0.02244	0.61933	0.01935	0.39847	0.04099
tox21-rt-viability-hek293-p1	rt_25_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	248,83,36,16,12,10,6,2,2,2,1,1	1240,637,345,183,117,112,66,21,31,37,18,20	6018	1505	1.02146	0.40821	6.13249	0.8104	0.01081	0.70333	0.01066	0.56067	0.01948	1.10638	0.47989	6.26495	0.73753	0.02226	0.63415	0.01959	0.42987	0.0393
tox21-rt-viability-hek293-p1	rt_25_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	248,83,36,16,12,10,6,2,2,2,1,1	1240,637,345,183,117,112,66,21,31,37,18,20	6018	1505	3.42838	0.42645	6.00385	0.79393	0.01099	0.66614	0.01031	0.49236	0.01959	3.55011	0.47535	6.14951	0.73324	0.02346	0.62208	0.01889	0.40385	0.04001
tox21-rt-viability-hek293-p1	rt_26_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	112,54,30,14,3,3,1,1,1,1	341,296,228,123,25,39,13,17,17,20	6018	1505	0.95543	0.44423	5.11195	0.77838	0.011	0.6323	0.00988	0.42456	0.02088	0.99482	0.47797	5.16847	0.72792	0.02202	0.58898	0.01701	0.33065	0.03883
tox21-rt-viability-hek293-p1	rt_26_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	112,54,30,14,3,3,1,1,1,1	341,296,228,123,25,39,13,17,17,20	6018	1505	2.93397	0.43084	5.00626	0.79059	0.01075	0.6323	0.00946	0.42308	0.02143	3.02067	0.4717	5.09793	0.73496	0.02145	0.60547	0.01765	0.36364	0.04145
tox21-rt-viability-hek293-p1	rt_26_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	231,85,37,18,6,4,1,1,1,1,1,1	1018,609,350,204,61,55,8,10,14,17,18,20	6018	1505	1.05163	0.4329	6.18734	0.78726	0.01099	0.65021	0.01013	0.46124	0.02089	1.0931	0.46691	6.26198	0.73978	0.02323	0.6178	0.01992	0.3937	0.04338
tox21-rt-viability-hek293-p1	rt_26_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	231,85,37,18,6,4,1,1,1,1,1,1	1018,609,350,204,61,55,8,10,14,17,18,20	6018	1505	3.47339	0.43361	6.07956	0.78479	0.01091	0.63671	0.01001	0.43273	0.02153	3.55028	0.46216	6.17625	0.74342	0.02323	0.6108	0.0184	0.37395	0.04319
tox21-rt-viability-hek293-p1	rt_31_ps_20_re_0_xs_20_al_0.1_ld_0.0001	9	361	118,52,21,11,9,7,2,1,1	470,326,184,102,89,83,27,17,20	6018	1505	0.87361	0.41328	4.60339	0.81196	0.01063	0.68953	0.01067	0.53398	0.01935	0.95213	0.48044	4.71691	0.73327	0.02287	0.62812	0.0202	0.41918	0.03899
tox21-rt-viability-hek293-p1	rt_31_ps_20_re_0_xs_20_al_0.5_ld_0.0001	9	361	118,52,21,11,9,7,2,1,1	470,326,184,102,89,83,27,17,20	6018	1505	2.67021	0.41295	4.51452	0.81721	0.00988	0.67981	0.01058	0.51855	0.02012	2.7841	0.47139	4.62542	0.73294	0.02294	0.62294	0.01927	0.40541	0.0402
tox21-rt-viability-hek293-p1	rt_31_ps_5_re_0_xs_20_al_0.1_ld_0.0001	10	361	205,65,26,9,9,9,6,1,1,1	1133,549,270,116,107,114,77,12,18,20	6018	1505	0.94496	0.43219	5.12772	0.78621	0.0112	0.65546	0.01005	0.4717	0.01997	1.0005	0.47845	5.22045	0.72475	0.02392	0.61274	0.01923	0.38356	0.04315
tox21-rt-viability-hek293-p1	rt_31_ps_5_re_0_xs_20_al_0.5_ld_0.0001	10	361	205,65,26,9,9,9,6,1,1,1	1133,549,270,116,107,114,77,12,18,20	6018	1505	2.93634	0.42344	5.02581	0.7993	0.01072	0.67681	0.01021	0.51169	0.01956	3.04148	0.47046	5.14205	0.73791	0.02377	0.6303	0.01896	0.42164	0.03889
tox21-rt-viability-hek293-p1	rt_32_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	167,72,35,21,10,8,3,2,2,1	630,403,267,184,83,82,40,34,36,20	6018	1505	0.9342	0.42296	5.11237	0.80142	0.01091	0.68824	0.01054	0.53007	0.01889	0.99106	0.47202	5.19036	0.7384	0.02321	0.6367	0.01936	0.4354	0.03811
tox21-rt-viability-hek293-p1	rt_32_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	167,72,35,21,10,8,3,2,2,1	630,403,267,184,83,82,40,34,36,20	6018	1505	2.92526	0.41863	5.01326	0.80432	0.01078	0.69185	0.01033	0.5372	0.01867	3.02161	0.46591	5.11141	0.74585	0.02241	0.62454	0.01892	0.41101	0.03788
tox21-rt-viability-hek293-p1	rt_32_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	6018	1505	1.0431	0.42517	6.17931	0.79146	0.01178	0.67355	0.0107	0.50539	0.02015	1.10717	0.47945	6.27721	0.72476	0.02303	0.62129	0.01893	0.40374	0.03908
tox21-rt-viability-hek293-p1	rt_32_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	6018	1505	3.42117	0.41438	6.01358	0.80779	0.01078	0.68086	0.01025	0.52062	0.01997	3.54058	0.46816	6.14485	0.74423	0.0226	0.63898	0.01972	0.43856	0.04128
tox21-rt-viability-hek293-p1	rt_33_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	145,67,34,15,4,4,2,1,1,1	477,368,259,135,42,56,31,17,17,20	6018	1505	0.95557	0.44553	5.10045	0.77284	0.01169	0.64014	0.01004	0.44097	0.02059	0.9864	0.4711	5.15297	0.73238	0.02229	0.59047	0.01681	0.32842	0.04032
tox21-rt-viability-hek293-p1	rt_33_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	145,67,34,15,4,4,2,1,1,1	477,368,259,135,42,56,31,17,17,20	6018	1505	2.93058	0.43627	4.98862	0.78531	0.01122	0.64698	0.01048	0.45472	0.0212	3.01555	0.47419	5.08271	0.73116	0.02202	0.60117	0.01783	0.35628	0.04036
tox21-rt-viability-hek293-p1	rt_33_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	287,101,41,19,7,5,2,1,1,1,1,1	1336,744,392,218,78,73,26,10,14,17,18,20	6018	1505	1.02855	0.41426	6.14288	0.81042	0.01054	0.69471	0.01141	0.54149	0.01954	1.10125	0.47481	6.26446	0.74015	0.02128	0.63147	0.0196	0.42553	0.03796
tox21-rt-viability-hek293-p1	rt_33_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	287,101,41,19,7,5,2,1,1,1,1,1	1336,744,392,218,78,73,26,10,14,17,18,20	6018	1505	3.43536	0.42797	6.01477	0.79166	0.01089	0.67568	0.01052	0.50888	0.0193	3.54851	0.47071	6.15559	0.74075	0.02232	0.62069	0.0188	0.40226	0.03842
tox21-rt-viability-hek293-p1	rt_34_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	162,75,39,22,10,8,2,2,2,1	571,427,304,191,81,84,22,34,36,20	6018	1505	0.95022	0.43466	5.15562	0.78564	0.01147	0.6544	0.00965	0.46944	0.01932	0.9944	0.4731	5.21297	0.73049	0.02358	0.61032	0.01878	0.38004	0.04007
tox21-rt-viability-hek293-p1	rt_34_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	162,75,39,22,10,8,2,2,2,1	571,427,304,191,81,84,22,34,36,20	6018	1505	2.96499	0.43408	5.06182	0.78631	0.01084	0.66322	0.01001	0.48597	0.01956	3.04247	0.47644	5.13206	0.72943	0.02325	0.60867	0.01976	0.37918	0.04011
tox21-rt-viability-hek293-p1	rt_34_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	310,107,47,21,13,11,6,2,2,2,1,1	1505,814,451,243,133,131,66,21,31,37,18,20	6018	1505	1.04815	0.43002	6.18132	0.78915	0.01124	0.6685	0.01016	0.49636	0.01964	1.09691	0.46994	6.26976	0.73774	0.0231	0.62003	0.01875	0.39922	0.03973
tox21-rt-viability-hek293-p1	rt_34_ps_5_re_0_xs_20_al_0.5_ld_0.0001	12	361	310,107,47,21,13,11,6,2,2,2,1,1	1505,814,451,243,133,131,66,21,31,37,18,20	6018	1505	3.41129	0.40486	6.01285	0.81389	0.01074	0.68876	0.01037	0.53724	0.01994	3.54902	0.47151	6.15502	0.73115	0.02333	0.62218	0.01886	0.40313	0.0403
tox21-rt-viability-hek293-p1	rt_41_ps_20_re_0_xs_20_al_0.1_ld_0.0001	10	361	195,88,43,23,11,9,3,2,2,1	707,499,335,203,98,101,40,34,36,20	6018	1505	0.94475	0.42802	5.16732	0.7958	0.01052	0.65997	0.01031	0.47993	0.0195	0.99655	0.47393	5.22616	0.74147	0.02212	0.60963	0.01885	0.37951	0.04003
tox21-rt-viability-hek293-p1	rt_41_ps_20_re_0_xs_20_al_0.5_ld_0.0001	10	361	195,88,43,23,11,9,3,2,2,1	707,499,335,203,98,101,40,34,36,20	6018	1505	2.97217	0.44053	5.06329	0.7776	0.01102	0.63717	0.00998	0.43436	0.02148	3.03294	0.46956	5.12676	0.73862	0.02209	0.6016	0.01789	0.357	0.04022
tox21-rt-viability-hek293-p1	rt_41_ps_5_re_0_xs_20_al_0.1_ld_0.0001	12	361	366,123,51,22,14,12,7,2,2,2,1,1	1823,949,493,257,150,149,84,21,31,37,18,20	6018	1505	1.01448	0.39842	6.16054	0.8249	0.01039	0.69715	0.01037	0.5507	0.01928	1.11125	0.48368	6.27575	0.72692	0.02361	0.62198	0.01986	0.40454	0.04155
